a,b,c
1.165333369541186492e+00,3.129260291621615675e+00,3.000000000000000000e+00
9.706339953694035350e-01,3.050472484269155959e+00,3.000000000000000000e+00
9.773366501471443257e-01,3.650060190637955948e+00,3.000000000000000000e+00
9.047661792946057879e-01,2.798244131713301996e+00,3.000000000000000000e+00
1.053522208546469940e+00,3.612713685273513775e+00,3.000000000000000000e+00
1.005666149183041869e+00,3.026558434017434962e+00,3.000000000000000000e+00
8.994278684223155906e-01,2.743947218443890446e+00,3.000000000000000000e+00
1.193421587293855390e+00,3.540279959865474169e+00,3.000000000000000000e+00
1.058408625888082488e+00,2.946673053595968650e+00,3.000000000000000000e+00
8.690246470752384100e-01,2.701002397697078283e+00,3.000000000000000000e+00
9.477381935393233148e-01,3.115778098643775085e+00,3.000000000000000000e+00
8.366886507494535330e-01,3.255666100866735579e+00,3.000000000000000000e+00
9.170646860027501512e-01,3.139634900230614090e+00,3.000000000000000000e+00
1.147507789146295032e+00,2.386608155123854047e+00,3.000000000000000000e+00
9.573431400990140006e-01,3.119363186071485217e+00,3.000000000000000000e+00
1.012314324773113228e+00,2.801027795042180468e+00,3.000000000000000000e+00
1.213797279193089995e+00,2.738294882134872488e+00,3.000000000000000000e+00
1.053871391107306099e+00,3.225343990333714217e+00,3.000000000000000000e+00
8.058420938226864561e-01,3.100822626386979142e+00,3.000000000000000000e+00
1.046876499536519844e+00,2.671114451823689784e+00,3.000000000000000000e+00
1.066546774188169788e+00,2.825560678177051699e+00,3.000000000000000000e+00
9.480955274041816816e-01,3.163945230262433128e+00,3.000000000000000000e+00
9.215445565075051082e-01,3.353990111456365497e+00,3.000000000000000000e+00
1.005599286550360461e+00,2.672739342422034703e+00,3.000000000000000000e+00
1.006691997724876941e+00,3.123805289400753971e+00,3.000000000000000000e+00
1.157864360267310433e+00,2.748590185978588618e+00,3.000000000000000000e+00
1.039131920195274228e+00,2.955888147749128780e+00,3.000000000000000000e+00
1.072605073452997715e+00,3.200088302352554592e+00,3.000000000000000000e+00
1.147936126932897816e+00,3.288908495462646187e+00,3.000000000000000000e+00
1.009177160539070917e+00,2.893884478842368768e+00,3.000000000000000000e+00
1.183581793811671723e+00,2.853689343247287624e+00,3.000000000000000000e+00
1.009157519022511718e+00,3.029342708653825600e+00,3.000000000000000000e+00
8.802868486651977964e-01,3.158338215253865044e+00,3.000000000000000000e+00
9.746588755483415190e-01,3.036303464340908587e+00,3.000000000000000000e+00
1.116561590147316929e+00,2.750919307625046439e+00,3.000000000000000000e+00
1.063208163251431193e+00,3.718518255340784062e+00,3.000000000000000000e+00
1.029296498743310639e+00,3.353830598802294727e+00,3.000000000000000000e+00
9.999589218681315117e-01,2.893073425203366522e+00,3.000000000000000000e+00
1.114050461393053526e+00,3.256551168929782580e+00,3.000000000000000000e+00
1.040114695532232014e+00,3.033603066202259946e+00,3.000000000000000000e+00
8.944484960826939446e-01,3.019677749530341071e+00,3.000000000000000000e+00
1.078120801212821389e+00,3.204672517197896919e+00,3.000000000000000000e+00
9.114616903364791689e-01,3.577148458952170262e+00,3.000000000000000000e+00
9.102809459422259719e-01,3.084619279921056112e+00,3.000000000000000000e+00
9.435792410007621811e-01,3.347296012105684504e+00,3.000000000000000000e+00
8.574596713284283744e-01,3.049951428886909177e+00,3.000000000000000000e+00
9.812741907055348989e-01,3.197526457010951617e+00,3.000000000000000000e+00
1.042384317665704607e+00,3.173137188596283131e+00,3.000000000000000000e+00
1.153882756571680268e+00,3.286525070909055213e+00,3.000000000000000000e+00
1.122849980340342002e+00,3.246556204140903290e+00,3.000000000000000000e+00
1.027675929323285331e+00,2.393760655707531271e+00,3.000000000000000000e+00
8.956298411043005503e-01,3.050212607737528447e+00,3.000000000000000000e+00
1.003896724638804860e+00,3.420113261026945572e+00,3.000000000000000000e+00
1.076566161495958296e+00,3.127166476504666726e+00,3.000000000000000000e+00
1.008411919735884954e+00,2.609016681610747845e+00,3.000000000000000000e+00
9.372331973562310070e-01,2.580290263506406667e+00,3.000000000000000000e+00
8.397919736401345814e-01,3.662211956803344215e+00,3.000000000000000000e+00
8.756732066713143192e-01,3.130987791054745450e+00,3.000000000000000000e+00
8.608557464698158856e-01,2.841458186160979782e+00,3.000000000000000000e+00
1.081373893994077795e+00,2.877554486503116848e+00,3.000000000000000000e+00
1.092876063641039952e+00,2.890393183625417084e+00,3.000000000000000000e+00
1.056996909482750935e+00,2.819021249999020373e+00,3.000000000000000000e+00
1.094708603674650726e+00,3.024707745501541201e+00,3.000000000000000000e+00
9.805400231694398894e-01,3.265383484539552406e+00,3.000000000000000000e+00
1.009150299597269429e+00,3.838717311513599739e+00,3.000000000000000000e+00
9.194332206161875964e-01,3.173873201300807523e+00,3.000000000000000000e+00
1.082420348187734138e+00,3.290417212541334901e+00,3.000000000000000000e+00
1.115673522630129977e+00,3.160916866591143570e+00,3.000000000000000000e+00
1.084347119795747938e+00,3.162775403059932433e+00,3.000000000000000000e+00
7.252471238535460607e-01,3.268354554851611748e+00,3.000000000000000000e+00
9.175112337189960110e-01,3.237174698959238484e+00,3.000000000000000000e+00
1.029185219383643712e+00,3.156342638850369475e+00,3.000000000000000000e+00
8.268323310482488253e-01,3.109835478762630778e+00,3.000000000000000000e+00
9.683849886695135023e-01,3.234111894154384714e+00,3.000000000000000000e+00
1.001480295145608101e+00,2.519711465350210400e+00,3.000000000000000000e+00
8.266735458372471701e-01,3.619702775580579068e+00,3.000000000000000000e+00
1.059811621894734435e+00,3.231617307689108376e+00,3.000000000000000000e+00
9.905757225748144101e-01,3.157858019864040688e+00,3.000000000000000000e+00
1.003746779635786401e+00,3.164149550944532763e+00,3.000000000000000000e+00
8.031614345686717282e-01,3.031822481997784369e+00,3.000000000000000000e+00
1.129385363999281466e+00,2.760467316620057510e+00,3.000000000000000000e+00
7.951619859096964449e-01,3.231779408607195148e+00,3.000000000000000000e+00
8.817466884607747524e-01,2.897417530429176935e+00,3.000000000000000000e+00
1.023925988638211493e+00,2.854905429227238667e+00,3.000000000000000000e+00
9.737594611922073540e-01,2.904603634099351961e+00,3.000000000000000000e+00
8.431644375581440753e-01,3.081544436389597408e+00,3.000000000000000000e+00
1.018134729799870186e+00,3.207265541038053058e+00,3.000000000000000000e+00
1.188718827204857220e+00,3.310644096599987041e+00,3.000000000000000000e+00
9.600638003882788762e-01,3.212846151266450345e+00,3.000000000000000000e+00
9.977487830339748509e-01,2.919837624039257395e+00,3.000000000000000000e+00
1.005095929754384221e+00,2.824671475258780262e+00,3.000000000000000000e+00
1.000299838631650839e+00,3.214292951448616709e+00,3.000000000000000000e+00
9.951125546436474512e-01,2.666004712299504753e+00,3.000000000000000000e+00
9.199306667246743840e-01,3.321912186963622116e+00,3.000000000000000000e+00
1.069211577988961270e+00,3.034650485970324940e+00,3.000000000000000000e+00
1.145589708314442179e+00,3.225987046356642907e+00,3.000000000000000000e+00
1.012816489632631711e+00,3.244631826650763440e+00,3.000000000000000000e+00
1.051210433636769137e+00,3.723153221166794147e+00,3.000000000000000000e+00
9.394468532965342122e-01,3.067128036224959775e+00,3.000000000000000000e+00
1.025930594610491076e+00,2.918316426851759626e+00,3.000000000000000000e+00
9.788709964220303483e-01,2.685016744836153713e+00,3.000000000000000000e+00
1.078172229129810367e+00,2.624496782081911395e+00,3.000000000000000000e+00
1.030952442862238749e+00,2.854531928329804735e+00,3.000000000000000000e+00
1.046797025722030261e+00,3.374602141418443058e+00,3.000000000000000000e+00
1.313617086668118494e+00,3.336910084406611965e+00,3.000000000000000000e+00
1.107333997405741011e+00,2.952418756783273146e+00,3.000000000000000000e+00
9.402574931834648542e-01,3.438304431521504334e+00,3.000000000000000000e+00
1.006863325411125221e+00,2.858293047564052003e+00,3.000000000000000000e+00
9.669711046736624294e-01,3.260699827024816422e+00,3.000000000000000000e+00
1.114735988870214412e+00,2.764310829197080377e+00,3.000000000000000000e+00
9.620572953163404328e-01,2.757693697756644191e+00,3.000000000000000000e+00
8.927978034341845781e-01,3.596143415737336646e+00,3.000000000000000000e+00
1.007055185515628892e+00,3.027030462325331683e+00,3.000000000000000000e+00
9.288750640573406603e-01,2.532283299317897640e+00,3.000000000000000000e+00
1.146592528903804808e+00,2.721769257239927242e+00,3.000000000000000000e+00
8.307055938953677998e-01,2.574789784344790444e+00,3.000000000000000000e+00
1.005026186992032500e+00,2.689538008269504399e+00,3.000000000000000000e+00
9.423173952258239172e-01,2.876858431019349904e+00,3.000000000000000000e+00
1.014533094257335843e+00,2.851727327921028010e+00,3.000000000000000000e+00
1.073145972623489541e+00,3.176646136266398912e+00,3.000000000000000000e+00
9.638434447402044469e-01,2.538850544584914104e+00,3.000000000000000000e+00
1.165455400797112961e+00,2.523421484637478951e+00,3.000000000000000000e+00
1.069975707672899734e+00,2.962757703246998719e+00,3.000000000000000000e+00
8.989621147438044968e-01,2.582943739138346739e+00,3.000000000000000000e+00
1.046903108811818806e+00,3.576410567386742123e+00,3.000000000000000000e+00
8.506937886185178543e-01,3.007098849010513497e+00,3.000000000000000000e+00
1.217277856683591342e+00,2.490415519651033804e+00,3.000000000000000000e+00
8.163434546801759950e-01,3.234561085308005790e+00,3.000000000000000000e+00
9.852145678410948459e-01,3.205624105115453926e+00,3.000000000000000000e+00
7.800677083198683803e-01,3.050129676926004674e+00,3.000000000000000000e+00
1.239455736825110677e+00,3.395138361491600421e+00,3.000000000000000000e+00
8.521413487113653762e-01,2.832339882966260713e+00,3.000000000000000000e+00
9.038992478210297055e-01,2.987991719750811903e+00,3.000000000000000000e+00
9.531953498241312328e-01,2.763510523782736428e+00,3.000000000000000000e+00
1.057460095342256601e+00,3.241170631619775033e+00,3.000000000000000000e+00
9.021540482293540775e-01,2.934921354045295416e+00,3.000000000000000000e+00
7.705701194755845140e-01,2.947240017717215554e+00,3.000000000000000000e+00
9.812977857600301279e-01,3.373185747886896735e+00,3.000000000000000000e+00
1.067926309625549575e+00,3.122669563712556329e+00,3.000000000000000000e+00
9.041039152572376558e-01,2.932485846072334201e+00,3.000000000000000000e+00
9.550439562046175723e-01,3.326579829948435485e+00,3.000000000000000000e+00
1.088293983536946508e+00,3.233322632519359363e+00,3.000000000000000000e+00
1.117896052881634850e+00,2.602680062109747006e+00,3.000000000000000000e+00
9.390503802788349175e-01,2.513330897658669461e+00,3.000000000000000000e+00
9.187943675666736532e-01,2.860426924381124447e+00,3.000000000000000000e+00
1.108551406108955639e+00,3.152687963196441512e+00,3.000000000000000000e+00
1.116207895357512747e+00,3.255469089129052307e+00,3.000000000000000000e+00
1.163459962871849829e+00,3.150523233037674675e+00,3.000000000000000000e+00
9.694119479731723166e-01,2.934140842735454946e+00,3.000000000000000000e+00
7.520112318040580446e-01,2.661705174310402988e+00,3.000000000000000000e+00
8.332794556295894939e-01,2.909495275449073493e+00,3.000000000000000000e+00
8.335334659131421464e-01,2.664979448362295056e+00,3.000000000000000000e+00
9.737593084211352279e-01,3.052068369734710629e+00,3.000000000000000000e+00
8.304939359968570578e-01,2.956868233942506752e+00,3.000000000000000000e+00
7.855683419949075486e-01,2.795294382203526773e+00,3.000000000000000000e+00
1.010143915970366457e+00,3.350765232060198162e+00,3.000000000000000000e+00
8.889841535001492545e-01,3.593074270940468828e+00,3.000000000000000000e+00
1.185138684225496286e+00,3.699497276561630521e+00,3.000000000000000000e+00
9.410694939966799399e-01,3.147932032207404696e+00,3.000000000000000000e+00
1.079524145723200990e+00,2.569361696955876795e+00,3.000000000000000000e+00
1.138251012794663675e+00,2.459420115988497191e+00,3.000000000000000000e+00
1.104629396227731375e+00,3.267515622016718080e+00,3.000000000000000000e+00
8.334816695781909202e-01,3.121018436651650685e+00,3.000000000000000000e+00
9.724276588142470867e-01,3.321805363502635444e+00,3.000000000000000000e+00
1.049270165040073977e+00,3.191144172048793415e+00,3.000000000000000000e+00
1.116140760654472430e+00,3.024425765409330502e+00,3.000000000000000000e+00
1.063395827635070789e+00,3.735997857937858324e+00,3.000000000000000000e+00
9.607278038616674509e-01,3.463965478030987200e+00,3.000000000000000000e+00
1.159526314924210766e+00,2.518785033013648977e+00,3.000000000000000000e+00
1.053046788417931090e+00,2.954004564878450978e+00,3.000000000000000000e+00
9.992899540012817328e-01,2.747908230362107851e+00,3.000000000000000000e+00
8.441438316792767571e-01,3.623495249293113396e+00,3.000000000000000000e+00
1.010798797442362895e+00,3.094987395061381097e+00,3.000000000000000000e+00
8.951731887217357908e-01,2.753263409972094067e+00,3.000000000000000000e+00
1.012430867230058817e+00,3.321024756824566992e+00,3.000000000000000000e+00
1.095879608248452763e+00,3.030099444863866065e+00,3.000000000000000000e+00
9.337779506737996504e-01,2.610508161350961309e+00,3.000000000000000000e+00
9.892006158402290028e-01,3.016641842494630410e+00,3.000000000000000000e+00
1.137185983531664668e+00,3.174756027807242198e+00,3.000000000000000000e+00
8.065559831253497070e-01,2.434481345426157795e+00,3.000000000000000000e+00
9.639775278922630974e-01,2.649632097782930185e+00,3.000000000000000000e+00
9.048359502677982835e-01,2.658513006106309806e+00,3.000000000000000000e+00
9.574623392811096867e-01,2.708879602799405983e+00,3.000000000000000000e+00
8.593465111350289121e-01,2.920599535603415564e+00,3.000000000000000000e+00
1.015964791403806133e+00,3.245246626544608493e+00,3.000000000000000000e+00
8.892695954732854347e-01,2.360324254080882866e+00,3.000000000000000000e+00
1.001141150714581318e+00,2.837936524799679283e+00,3.000000000000000000e+00
1.025706315189674367e+00,2.922540219967687758e+00,3.000000000000000000e+00
1.064875616715754481e+00,3.290473679387154515e+00,3.000000000000000000e+00
1.148373514783130211e+00,3.407662271646029417e+00,3.000000000000000000e+00
6.445031186880836316e-01,3.088983154939620057e+00,3.000000000000000000e+00
1.190306886437285883e+00,2.461312833168139758e+00,3.000000000000000000e+00
9.461684808012963410e-01,2.717001216422199050e+00,3.000000000000000000e+00
7.511592134070668170e-01,3.271923214224083054e+00,3.000000000000000000e+00
1.034574979353244162e+00,3.054886916417603349e+00,3.000000000000000000e+00
1.104001697081493871e+00,3.303161650083236367e+00,3.000000000000000000e+00
1.133174414720778067e+00,3.056443232183695624e+00,3.000000000000000000e+00
1.018837613325204394e+00,3.347603335002324876e+00,3.000000000000000000e+00
9.248333620526936194e-01,2.586665803363847882e+00,3.000000000000000000e+00
1.106760828777967998e+00,2.643126388455705467e+00,3.000000000000000000e+00
1.121867482758889700e+00,3.351780818112817251e+00,3.000000000000000000e+00
9.977752539847993818e-01,3.411069009449878564e+00,3.000000000000000000e+00
9.456121853406614930e-01,3.505379633638064263e+00,3.000000000000000000e+00
9.045691618286706426e-01,2.804184665141777444e+00,3.000000000000000000e+00
1.057393670760418569e+00,2.869827094177122895e+00,3.000000000000000000e+00
1.011201519217368228e+00,2.863985177641124036e+00,3.000000000000000000e+00
1.103311884085564021e+00,2.823339062393165566e+00,3.000000000000000000e+00
1.161273954240738870e+00,3.548992975048004261e+00,3.000000000000000000e+00
1.073972017185488514e+00,2.828890985089037358e+00,3.000000000000000000e+00
9.762827860618146225e-01,2.604410198889489436e+00,3.000000000000000000e+00
1.067995890766359368e+00,2.545184795111225640e+00,3.000000000000000000e+00
1.208998837222769351e+00,3.410522398054941728e+00,3.000000000000000000e+00
